1,BJ Diamanti,Mehrab Hossain jnr,Muhammad Ghous,IH Romaine,GT Main,G Snyman,RLB Rambukwella,Mohammad Nadeem,A Karn,C Pervez,T Henderson,Mehran Khan,RJ Ranpura,S Dhaniram,DR Tuffey,IS Sodhi,MA Leask,J Davidson,MBS Jonkman,LPC Silva,TC Mutombodzi
2,V Sehwag,F du Plessis,OL Pitcher,SW Masakadza,Dawlat Ahmadzai,IG Butler,CB Mpofu,NM Coulter-Nile,P Kumar,KJ Abbott,CRD Fernando,PJ Cummins,Yasir Arafat,Shapoor Zadran,J Theron,MA Starc,YK Pathan,JR Hazlewood,MC Sorensen,MJ Clarke,WK McCallan,KMDN Kulasekara,LL Tsotsobe,DJG Sammy,GJ Maxwell,RM West,MN Samuels,D Gough,KJ O'Brien,MR Gillespie,DW Steyn,RML Taylor,RW Price,DT Johnston,BW Hilfenhaus,TL Chatara,RM Haq,Mahmudullah,Abdur Razzak,Karim Sadiq,SF Burger,S Matsikenyeri
3,Mansoor Amjad,NN Odhiambo,DAJ Bracewell,DT Christian,BCJ Cutting,JDP Oram,CJ McKay,TG Southee,AU Rashid,JW Dernbach,Rizwan Cheema,MJ McClenaghan,MR Marsh,IK Pathan,GB Brent,R Vinay Kumar,RN ten Doeschate,LJ Wright,DP Nannes,Sompal Kami,JJ van der Wath,PW Borren,NM Odhiambo,J Lewis,KA Pollard,JE Taylor,MG Johnson,MAA Jamil,T van der Gugten,PC Connell,SM Pollock,TM Dilshan,XJ Doherty,WB Rankin,S Badree,SJ Harmison,RE van der Merwe,J Botha,ST Jayasuriya,MR Swart,Aizaz Khan,SMSM Senanayake,CK Langeveldt,M Muralitharan,CH Gayle,Shoaib Malik,NO Miller,DSNFG Jayasuriya,RA Jadeja,Raza Hasan,AO Suji,Imran Tahir
4,Aftab Ahmed,RJ Kirtley,P Connell,Soumya Sarkar,AK Perera,Arsalan Qadir,Mohammad Shahzad (2),KM Dabengwa,Khurram Chohan,Robiul Islam,MP Stoinis,DPMD Jayawardene,Ehsan Nawaz,JN Gillespie,GJ McCarter,T Kamungozi,CS MacLeod,P Awana,Yasir Shah,GA Rogers,T Taibu,JL Denly,PDRL Perera,KTGD Prasad,Najeeb Amar,RJW Topley,DR Brown,Ziaur Rahman,CT Tremlett,Fayyaz Ahmed,JW Wilson,GH Worker,LMP Simmons,SD Parry,T Panyangara,GD Elliott,DR Briggs,Bilawal Bhatti,Nazmul Hossain,MA Parker,B Geeves,DL Maddy,DR Flynn,MC Henriques,Khurram Khan,EC Rainsford,AM Ellis,LN Onyango,IE O'Brien,AR Nurse,Mohammad Naveed,CR Woakes,J Mubarak,Usman Khan,Izatullah Dawlatzai,PM Siddle,MJ Henry,A Khan,JJ Smit,N Deonarine,KP Pietersen,DJ Willey,Zeeshan Maqsood,SI Mahmood,Farhad Reza,CJ Jordan,AB Dinda,LV van Beek,KW Richardson,V Kohli,MM Patel,B Laughlin,I Wardlaw,BE Hendricks,T Thushara,Karan KC,CL Cairns,MM Ali,JO Holder,Asad Ali,HS Baidwan,Sohag Gazi,S Sharif,KO Meth,MS Aulakh,SC Meaker,N Mushangwe,JH Davey,Rubel Hossain,TE Kane,DBL Powell,AJ Redmond,DR Smith,EHSN Silva,CJ Chibhabha,AR Adams,Mohammed Shami,MM Sharma,KS Williamson,DE Bollinger,MRJ Watt,RAS Lakmal,JR Hopes,GC Smith,WD Parnell,HF Gurney,Haseeb Amjad,SM Sharif,MF Maharoof,JH Kallis,Wahab Riaz,L Balaji,CH Morris,SNJ O'Keefe,JP Duminy,Sikandar Raza,Naeem Islam,D Wiese,G Goudie,JW Hastings,AP Devcich,Shafiul Islam,Syed Rasel,RP Singh,H Patel,TJ Murtagh,Aizaz Cheema,TLW Cooper,R Sharma,Mohammad Ashraful,I Udana,CJ Boyce,Mohammad Tauqir,Taskin Ahmed,MW Machan,RM Hira,SR Clark,YA Abdulla,AM Phangiso,SC Williams,TA Boult,TL Best,Zulfiqar Babar,MDK Perera,Raza-ur-Rehman,K Santokie,RJ Nicol,Elias Sunny,CA Young,TGJ Gruijters,PM Seelaar,SK Raina,Al-Amin Hossain,PP Chawla,Irfan Ahmed,JP Faulkner,GC Tonge,AR Patel,CP Schofield,RG Aga,RJ Peterson,Nawroz Mangal,AG Cremer,E Leie,PL Mommsen,Hamza Hotak,SR Patel,HA Varaiya,PP Ojha,B Regmi,Abdur Rehman,DE Bernard,PR Stirling,SO Tikolo,HMCM Bandara,RR Patel,SP Gauchan
5,Gulbadin Naib,DK Butler,Nasir Aziz,Jasdeep Singh,JL Pattinson,IDR Bradshaw,H Masakadza,Fawad Ahmed,D Bishoo,K Weeraratne,A Dananjaya,Rohan Mustafa,JF Mooney,CD Barnwell,A Mishra,Iftikhar Anjum
6,JL Ontong,RN Lewis,GW Aldridge,T Muzarabani,DI Allan,RG Sharma,AM Guruge,SM Harwood,JH Stander,Abul Hasan,Ahmed Raza,UWMBCA Welegedara,Shahadat Hossain,AJ Lalcheta,MD Bates,M Ntini,RR Sarwan,A Nehra,AD Russell,E Chigumbura,A Symonds,A Shahzad,NM Carter,Junaid Khan,JOA Gordon,RK Kleinveldt,Mohammad Asif,RMS Eranga,R Telemachus,Kamran Shazad,I Sharma,Aftab Alam,K Rabada,AB Agarkar,UT Yadav,BA Stokes,Shoaib Akhtar,H Osinde,CS Martin,Junaid Siddiqui,PA Desai,E Otieno,Mohammad Sami,M de Lange,MJ Mason,Joginder Sharma,JK Kamande,KS Lokuarachchi,Sandeep Sharma,Arafat Sunny,M Ansari,JE Root,GD Drummond,CJ Anderson,E Schiferli,KM Jarvis,SS Cottrell,Amjad Javed,Z Khan,AF Milne,Mohammad Amir,Abdul Razzaq,Mohammad Irfan,GB Hogg,JEC Franklin,Nadeem Ahmed,BV Vitori,JM Anderson,TK Patel,AC Evans,JS Patel,SR Watson,ST Finn,Hamid Hassan,Sharafuddin Ashraf,JC Tredwell,A Flintoff,PJ Ongondo,RS Bopara,Dawlat Zadran,JAR Blain,NW Bracken,JK Mukhiya,Nasir Hossain,SB Styris,LJ Woodcock,LE Plunkett,AJ Hall,AA Noffke,RD Berrington,Yuvraj Singh,B Kumar,S Randiv,JDS Neesham,NL McCullum,JO Ngoche,Tanwir Afzal,PA van Meekeren,AR Cusack,MH Yardy,Aamir Kaleem,AD Mascarenhas,WPUJC Vaas,Naved-ul-Hasan,MS Panesar,Mustafizur Rahman,CO Obuya,G Dockrell,Sagar Pun,DJ Hussey,KAJ Roach,Mohammad Kashif,MB van Schelven,P Khadka,JM Muirhead,B Fernando,TM Odoyo,AC Botha,MJG Rippon,DL Vettori,Nizakat Khan
7,Suhrawadi Shuvo,Saad Nasim,Anshuman Rath,F Behardien,K Ganesh,Sharif Asadullah,L Klazinga,S Tyagi,A Vala,SR Tendulkar,A Martin,Gulbodin Naib,CR Brathwaite,S Prasanna,MS Kasprowicz,LS Baker,AR McBrine,RR Watson,NJ Astle,SPD Smith,Samiullah Shenwari,Younis Khan
8,Sajedul Islam,Mominul Haque,Nowroz Mangal,AS Dean,GI Maiden,GD McGrath,KJ Coetzer,RDM Leverock,CA Soper,CJA Amini,SA Abbott,TAM Siriwardana,U Bhatti,RT Lyons,JWM Dalrymple,STR Binny,RL Bhudia,RJ Harris,NM Hauritz,EP Thompson,M Zondeki,AJ McKay,MA Wood,BRM Taylor,AS Hansra,JB Reva,Alok Kapali,JD Ryder,AR White,MM Iqbal,Imad Wasim,L Nou,JDF Vandersay,LN Oluoch,Zahid Hussain,N Vanua,SR Thompson,G Wijekoon,GE Mathurin,GA Lamb,JD Nel,HMRKB Herath,VD Philander
9,JN Snape,MN Waller,NG Jones,NE Bonner,H Shahid,Sabbir Rahman,GJ Batty,MEK Hussey,AC Voges,T Mishra,GH O'Brien,DJ Bravo,NLTC Perera,Anwar Ali,R McLaren,PD Collingwood,JA Morkel,S Sreesanth,SJ Benn,SG Borthwick,Mudassar Bukhari,P Utseya,SO Ngoche,SW Tait,M Vijay,DLS van Bunge,Mirwais Ashraf,SE Bond,FH Edwards,TT Bresnan,SP Narine,RJ Sidebottom,SCJ Broad,Sohail Tanvir,AD Mathews,Mashrafe Mortaza,Umar Gul,CD de Lange,Saeed Ajmal,Khawar Ali,B Lee,R Rampaul,MP O'Dowd,Shakib Al Hasan,Mohammad Nabi,M Morkel,KD Mills,SL Malinga,R Ashwin,BAW Mendis,Mohammad Hafeez,GH Dockrell,Shahid Afridi,Harbhajan Singh,GP Swann
10,N Madziva,AJ Finch,JM Davison,M Kartik,PA Hitchcock,L Oluoch,BJ Hodge,GJP Kruger,Sohail Khan,N Boje,T Mupariwa,M Pushpakumara,BM Scholtz,CM Wright,A Nel,Adil Bhatti,MJ Guptill,RJ Trott,GEF Barnett,MJ Santner,H Davids,ST Gabriel,Tanvir Ahmed,SKW Kelly,A Bhattarai,CL White,KV Sharma,Umair Ali,Sohaib Maqsood,ML Lewis,Zamir Khan,J Louw,WT Gavera,MD Dai,Saad Bin Zafar,Fawad Alam,BMAJ Mendis
